TransactionAmt,card1,card2,card3,card5,addr1,addr2,dist1,dist2,ProductCD_C,ProductCD_W,card4_0,card4_american express,card4_discover,card4_mastercard,card4_visa,card6_0,card6_charge card,card6_credit,card6_debit,card6_debit or credit,target
-0.22096596578748873,1.165716759595372,1.2435474059467393,-0.3754138191681021,0.670600902485801,0.690676216956583,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
0.2651388855132469,0.13999137927049762,1.3169445730252227,-0.3754138191681021,0.0009314885525417369,1.427195660057253,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.3889580835164194,-1.375608072140186,0.3444321092353171,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.2924519733317145,1.2883914533226684,0.9927737517619208,-0.3754138191681021,-2.008076753247236,-0.14537288061715073,0.5396090645423753,-0.19676528225361273,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.285303372577292,-0.7537813893140913,-1.08681264879511,-0.3754138191681021,0.670600902485801,0.5911465624835194,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.1852229620153758,-0.26761848543347755,-0.8360389946102916,-0.3754138191681021,0.670600902485801,-0.2316319144938058,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
2.1380722831719634,1.2883914533226684,0.9927737517619208,-0.3754138191681021,-2.008076753247236,0.2527457372751034,0.5396090645423753,14.124474583922431,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.11373695447115,-1.4582846304337085,1.2435474059467393,-0.3754138191681021,0.670600902485801,1.8983026912297536,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.4068295854024759,-1.8116702187506601,0.24045278920746552,-0.3754138191681021,-0.6255334470624427,-0.2780790865812354,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.1101626540939387,0.34740439084975866,-1.4721477759571482,-0.3754138191681021,0.5193852283718392,0.033780497434363635,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.2388374676735452,-1.7858982242701356,1.182383100048003,1.6557259316571502,-1.2519983826774272,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.013848299575283425,1,0,0,0,0,0,1,0,0,0,1,0,1
-0.4318496880429549,0.21648265888869428,-1.5149627900862634,1.6557259316571502,-1.2519983826774272,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.22096596578748873,-0.6795580452101808,-0.8910868699191542,-0.3754138191681021,-1.4896230134279385,1.8983026912297536,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.20666876427864356,1.2502489014914921,1.182383100048003,1.6557259316571502,0.0009314885525417369,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,1
0.07212666514383714,-1.7149736954597323,1.2435474059467393,-0.3754138191681021,0.6273964241675262,0.6574996654655618,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.07799395069903708,0.21235913977181037,-0.5118681733469898,-0.3754138191681021,-0.6255334470624427,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.37823518238478554,0.5987328810238334,-0.524101034526737,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,1,0,0,1
-0.31747207597219357,-0.3931796425425928,-0.9644840369976376,-0.3754138191681021,-0.6255334470624427,-0.6828330147716938,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.285303372577292,0.5603841532368129,-0.18769735208368787,-0.3754138191681021,0.670600902485801,1.427195660057253,0.5396090645423753,0.46632774168714103,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
1.1694368809477036,0.6766673923329394,-0.8360389946102916,-0.3754138191681021,0.670600902485801,1.0688889039542244,0.5396090645423753,1.6394923225053977,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.3853837831392081,0.8259387843641371,0.1425898997694876,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.1494799582432629,-1.0337683373505093,-0.5118681733469898,-0.3754138191681021,-0.6255334470624427,1.4471015909518659,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
0.3116047904169937,-0.5399769231036602,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.5446993903960897,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.285303372577292,0.6212060602108507,-0.18769735208368787,-0.3754138191681021,0.670600902485801,1.8983026912297536,0.5396090645423753,9.306260185110327,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.2924519733317145,0.5515185871355125,0.845979417604954,-0.3754138191681021,0.670600902485801,-0.29798501747584816,0.5396090645423753,-0.19284165489301655,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.1494799582432629,-0.2490626494074999,1.2435474059467393,-0.3754138191681021,0.670600902485801,-0.6828330147716938,0.5396090645423753,-0.1379108718446701,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.285303372577292,0.5715176548523995,-1.4721477759571482,-0.3754138191681021,-0.6255334470624427,0.5579700109924982,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.36751228125315166,-0.26761848543347755,-0.8360389946102916,-0.3754138191681021,0.670600902485801,0.16648670339844834,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.16735146012931937,0.058964228623728666,0.0508434409213833,-0.3754138191681021,-0.6255334470624427,-0.3245262586686651,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.3532150797443065,-0.9931516740492027,-0.3406081168305284,1.6557259316571502,-2.008076753247236,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,0.11906687933307945,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.2924519733317145,-0.8583125989270985,0.31384995628594897,-0.3754138191681021,0.670600902485801,-0.29798501747584816,0.5396090645423753,-0.16537626336884334,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.24956036880517907,-0.7849139586465649,1.4148074624632005,-0.3754138191681021,0.670600902485801,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.07799395069903708,-0.6020358858127631,1.231314544766992,-0.3754138191681021,0.0009314885525417369,1.8983026912297536,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.3031748744633484,-1.448388184553187,-0.3406081168305284,1.6557259316571502,-1.2519983826774272,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,0.07254656671515244,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.1887972623925871,-0.03979405422564113,-1.3559355947495493,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,1
0.8048582424721519,-1.4865307363843634,-0.15099876854444616,-0.3754138191681021,-2.008076753247236,-0.6629270838770811,0.5396090645423753,-0.0869037161569198,-0.12682620164739186,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.285303372577292,1.5560078440084346,0.845979417604954,-0.3754138191681021,0.670600902485801,0.5579700109924982,0.5396090645423753,-0.1732235180900357,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.285303372577292,0.6022378722731847,1.1701502388682559,-0.3754138191681021,0.6273964241675262,0.6574996654655618,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.027953745418079004,1.5615745948162278,-1.08681264879511,-0.3754138191681021,0.670600902485801,-0.6828330147716938,0.5396090645423753,-0.17714714545063187,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.32819497710382745,1.5508534451123297,1.1701502388682559,-0.3754138191681021,-1.684043165860175,0.2527457372751034,0.5396090645423753,-0.18891802753242037,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.22096596578748873,-0.6684245435945942,-0.2549780885722977,-0.3754138191681021,0.6273964241675262,0.3058282196607373,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.12445985560278386,0.5018301817770613,-0.7075939522229456,-0.3754138191681021,0.670600902485801,-0.14537288061715073,0.5396090645423753,-0.13006361712347775,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.37108658163036295,0.018759917234110482,-1.2825384276710659,1.6557259316571502,-1.2303961435182897,0.38545194323918813,-0.20976008057044768,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.3889580835164194,-0.8989292622284052,-2.15107157143312,-0.3754138191681021,-0.6255334470624427,0.2527457372751034,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.4068295854024759,-1.471479891607737,-1.4721477759571482,-0.3754138191681021,-0.6255334470624427,0.2527457372751034,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.3996809846480533,0.9943845402888452,1.2007323918176238,-0.3754138191681021,0.670600902485801,1.6594315204944012,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.32104637634940486,-1.3721030808908345,-0.7748746887115554,-0.3754138191681021,0.6273964241675262,-0.15200819091535495,0.5396090645423753,-0.1536053812870548,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.20666876427864356,-0.03979405422564113,-0.3406081168305284,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.3925323838936307,0.15298046448868197,-0.9033197310989014,1.6557259316571502,0.670600902485801,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.04939954768134675,0.930057642065456,-0.7565253969419345,-2.928846648776991,-1.2519983826774272,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,1
0.029235060617301654,-0.41462194195038915,-1.1663262464634672,-0.3754138191681021,-1.684043165860175,-0.29798501747584816,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.07799395069903708,-1.0193360204414155,1.2435474059467393,-0.3754138191681021,0.670600902485801,1.6328902793015845,0.5396090645423753,4.142766578565759,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.19594586314700968,0.8259387843641371,0.1425898997694876,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.2924519733317145,0.5671879597796714,-0.5118681733469898,-0.3754138191681021,-0.6255334470624427,1.0688889039542244,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.16735146012931937,-0.07896748583603834,-0.6586625075039566,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.13006361712347775,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.1494799582432629,-0.412354006436103,0.7909315422960913,-0.3754138191681021,0.6273964241675262,0.033780497434363635,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.3031748744633484,-1.5327141504934632,0.0508434409213833,-0.3754138191681021,-0.6255334470624427,-0.14537288061715073,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.32104637634940486,-0.40513784798155617,0.8704451399644484,-0.3754138191681021,0.670600902485801,-0.2316319144938058,0.5396090645423753,-0.157529008647651,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.4425725891745888,-1.5197250652752787,-0.18769735208368787,-0.3754138191681021,0.670600902485801,0.690676216956583,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.11373695447115,-1.1508762802700125,-0.18769735208368787,-0.3754138191681021,0.670600902485801,-0.5501268088076091,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
0.5046170107864034,-0.23195004507243164,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.5579700109924982,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.2924519733317145,-1.5510638105635965,-0.9461347452280168,-0.3754138191681021,0.670600902485801,0.6574996654655618,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.11373695447115,-0.9882034511089419,-0.5057517427571161,-0.3754138191681021,0.6273964241675262,0.2527457372751034,0.5396090645423753,-0.14575812656586246,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.07799395069903708,-0.3931796425425928,-0.9644840369976376,-0.3754138191681021,0.1521471626665035,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.3031748744633484,-1.245304868046654,0.40559641513405326,-0.3754138191681021,0.670600902485801,0.7371233890440126,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
0.7012035315330244,-0.32019335417374745,1.2435474059467393,-0.3754138191681021,0.670600902485801,1.7191493131782392,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
1.483975314142297,-1.1762359228388486,0.05695987151125692,-0.3754138191681021,0.670600902485801,0.690676216956583,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.3567893801215178,-1.7281689566337608,0.845979417604954,-0.3754138191681021,-0.6255334470624427,-0.14537288061715073,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.32104637634940486,-0.44575451128286275,0.845979417604954,-0.3754138191681021,0.670600902485801,0.2527457372751034,0.5396090645423753,-0.14968175392645863,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0459445789836312,1.2883914533226684,0.9927737517619208,-0.3754138191681021,-2.008076753247236,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.3567893801215178,0.9484073021355895,-1.4721477759571482,-0.3754138191681021,0.6273964241675262,0.3058282196607373,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.4354239884201662,-0.13422264200228282,-1.4721477759571482,-0.3754138191681021,0.670600902485801,-0.6629270838770811,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.310323475217771,1.5178652921772584,-0.18769735208368787,-0.3754138191681021,0.670600902485801,0.5579700109924982,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.07799395069903708,0.058964228623728666,0.0508434409213833,-0.3754138191681021,-0.6255334470624427,-0.3245262586686651,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
0.007789258354033909,-0.7849139586465649,1.4148074624632005,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
0.21867298060950008,-0.08247247708538967,1.2435474059467393,-0.3754138191681021,0.670600902485801,-0.14537288061715073,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.4389982887973775,-0.9931516740492027,-1.3559355947495493,1.6557259316571502,-2.008076753247236,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.22096596578748873,1.7124953944941792,1.3169445730252227,-0.3754138191681021,-1.684043165860175,-0.14537288061715073,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.05654814843576933,0.051335718257493425,0.9927737517619208,-0.3754138191681021,0.6273964241675262,0.690676216956583,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
1.9843773669518776,0.7968679745901056,-1.2274905523622033,-0.3754138191681021,0.670600902485801,0.2527457372751034,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.285303372577292,0.5915167225692866,0.845979417604954,-0.3754138191681021,0.670600902485801,0.6574996654655618,0.5396090645423753,1.733659379159706,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.2924519733317145,-1.1721124037219646,0.3199663868758226,-0.3754138191681021,-2.008076753247236,0.2527457372751034,0.5396090645423753,-0.19676528225361273,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.4068295854024759,-1.106136097851822,0.1425898997694876,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,1.295366212672091,1,0,0,0,0,1,0,0,0,0,1,0,1
0.39738799947006465,0.5915167225692866,0.845979417604954,-0.3754138191681021,0.670600902485801,-0.6629270838770811,0.5396090645423753,-0.20461253697480508,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.4425725891745888,-0.8275923815063134,0.3444321092353171,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.3389178782354613,-1.6329156650337424,0.570740041060641,-0.3754138191681021,0.6273964241675262,0.6707702860619702,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
1.483975314142297,1.0803599138758748,-1.1112783711546046,-0.3754138191681021,-2.008076753247236,-0.6828330147716938,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.37466088200757425,1.2492180217122713,1.182383100048003,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.31747207597219357,0.5603841532368129,-0.18769735208368787,-0.3754138191681021,0.670600902485801,1.427195660057253,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.1459056578660516,-0.5816244661841878,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.5579700109924982,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.4354239884201662,-0.03979405422564113,-0.3406081168305284,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,1
1.7842165458280457,-0.4432803998127324,0.9805408905821735,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.11044548032049686,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.4068295854024759,-1.145103353506375,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.2006889096142089,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.37108658163036295,-1.375608072140186,0.3444321092353171,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,2.4317909923385934,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.32819497710382745,-1.4312755802181187,0.845979417604954,-0.3754138191681021,0.670600902485801,0.5911465624835194,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.09586545258509353,1.5178652921772584,-0.18769735208368787,-0.3754138191681021,0.670600902485801,0.5579700109924982,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.2924519733317145,0.805733540691406,0.8520958481948275,-0.3754138191681021,0.670600902485801,0.7371233890440126,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.25670896955960165,-0.3931796425425928,-0.9644840369976376,-0.3754138191681021,0.1521471626665035,0.5911465624835194,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.3567893801215178,1.234373352891489,-0.6158474933748413,-0.3754138191681021,0.670600902485801,1.427195660057253,0.5396090645423753,-0.05159106991155422,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.11373695447115,1.4904438900499803,0.25268565038721275,-0.3754138191681021,-1.684043165860175,0.690676216956583,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
0.3116047904169937,-0.3931796425425928,-0.9644840369976376,-0.3754138191681021,0.1521471626665035,1.427195660057253,0.5396090645423753,-0.01627842366618863,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.22096596578748873,1.5615745948162278,-1.08681264879511,-0.3754138191681021,0.670600902485801,-0.6828330147716938,0.5396090645423753,-0.14575812656586246,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.44614688955180004,-0.2931843039581578,-1.1969083994128353,-0.6075440764052739,0.670600902485801,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,3.628027602513859,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.2781547718228694,1.2492180217122713,1.182383100048003,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,0
0.8548984477531099,1.3255031253746237,0.7236508058074815,-0.3754138191681021,-1.2519983826774272,0.48498159771225163,0.5396090645423753,1.804284671650437,-0.12682620164739186,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.4568697906834339,0.8259387843641371,0.1425898997694876,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,0.743768220202385,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.41040388577968717,-0.03979405422564113,-1.3559355947495493,1.6557259316571502,-1.2303961435182897,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,0,1,0,0
0.5046170107864034,-1.3706598491999253,0.845979417604954,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.2888776729545033,1.3001434828057876,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.41040388577968717,-0.8315097246673532,1.2435474059467393,-0.3754138191681021,0.670600902485801,-0.14537288061715073,0.5396090645423753,0.05827049618513872,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.32819497710382745,0.12803317383153429,0.845979417604954,-0.3754138191681021,0.670600902485801,0.5911465624835194,0.5396090645423753,-0.157529008647651,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.37108658163036295,0.8768642454576535,0.0508434409213833,-0.3754138191681021,-0.6255334470624427,0.6574996654655618,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.3496407793670952,-1.5217868248337207,0.17928848330872932,-0.3754138191681021,-1.684043165860175,-0.6629270838770811,0.5396090645423753,2.8087332759630583,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.4568697906834339,-1.375608072140186,0.3444321092353171,1.6557259316571502,0.6273964241675262,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,1,0,0,0,0,1,0,0
1.0943765730262665,0.16287691036920338,1.4148074624632005,-0.3754138191681021,0.670600902485801,-0.6629270838770811,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.32819497710382745,0.12803317383153429,0.845979417604954,-0.3754138191681021,0.670600902485801,0.5911465624835194,0.5396090645423753,-0.11044548032049686,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.37466088200757425,-0.32534775306985236,1.2435474059467393,-0.3754138191681021,0.670600902485801,0.2859222887661246,0.5396090645423753,-0.19284165489301655,-0.12682620164739186,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.285303372577292,0.5018301817770613,-0.7075939522229456,-0.3754138191681021,0.670600902485801,-0.14537288061715073,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.11373695447115,1.3001434828057876,-1.4721477759571482,-0.3754138191681021,0.670600902485801,0.48498159771225163,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.07799395069903708,-0.44472363150364175,0.6319043469593772,-0.3754138191681021,-1.4896230134279385,1.6594315204944012,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.36751228125315166,-0.06721545635291919,-0.18769735208368787,-0.3754138191681021,0.670600902485801,-0.14537288061715073,0.5396090645423753,-0.19284165489301655,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.33534357785825003,1.2009728480447295,0.39947998454417966,-0.3754138191681021,0.670600902485801,0.690676216956583,0.5396090645423753,-0.21245979169599744,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.2745804714456581,0.8296499515693327,0.32608281746569623,1.6557259316571502,-1.0359759910860533,-1.4989761814508147,-1.8750248474878322,-0.21245979169599744,-0.12682620164739186,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.2924519733317145,-1.559723200709053,-1.4721477759571482,-0.3754138191681021,0.670600902485801,1.394019108566232,0.5396090645423753,-0.20853616433540126,-0.12682620164739186,0,1,0,0,0,0,1,0,0,0,1,0,0
